"Title","Publish Year","Authors","Rating","Image Uri","Amazon Uri","Content Uri","Content Type","Category Group Name","Category Name","Reflection"
"Natural Computing Algorithms","2015","Anthony Brabazon, Michael O'Neill, Seán McGarraghy","0.00","https://images-na.ssl-images-amazon.com/images/I/515ndHr4RIL._SX330_BO1,204,203,200_.jpg","https://www.amazon.com/Natural-Computing-Algorithms/dp/3662436302","","","Software Engineering","Algorithm",""
"Parameterized Algorithms","2015","Marek Cygan, Fedor V. Fomin, Lukasz Kowalik, Daniel Lokshtanov, Daniel Marx, Marcin Pilipczuk, Saket Saurabh","0.00","https://images-na.ssl-images-amazon.com/images/I/51-nkV5YQiL._SX330_BO1,204,203,200_.jpg","https://www.amazon.com/Parameterized-Algorithms-Marek-Cygan-2015-07-23/dp/B01F9QI9CK","","","Software Engineering","Algorithm",""
"The Algorithm Design Manual","2010","Steven S Skiena","0.00","https://images-na.ssl-images-amazon.com/images/I/5186uqUuDUL._SX376_BO1,204,203,200_.jpg","https://www.amazon.com.au/Algorithm-Design-Manual-Steven-Skiena/dp/1849967202","","","Software Engineering","Algorithm",""
"Agile Estimating & Planning","2005","Mike Cohn","0.00","https://images-na.ssl-images-amazon.com/images/I/51uopHmxpbL._SX376_BO1,204,203,200_.jpg","https://www.amazon.com.au/Agile-Estimating-Planning-Mike-Cohn/dp/0131479415","","","Software Engineering","ALM",""
"Agile Retrospectives: Making Good Teams Great","2006"," Esther Derby, Diana Larsen","0.00","https://images-na.ssl-images-amazon.com/images/I/41zXLlhYEpL._SX415_BO1,204,203,200_.jpg","https://www.amazon.com/Agile-Retrospectives-Making-Teams-Great/dp/0977616649","","","Software Engineering","ALM",""
"Agile Software Requirements","2011"," Dean Leffingwell","0.00","https://images-na.ssl-images-amazon.com/images/I/51lPRqCLW6L._SX378_BO1,204,203,200_.jpg","https://www.amazon.com/Agile-Software-Requirements-Enterprise-Development/dp/0321635841","","","Software Engineering","ALM",""
"Agile Testing: A Practical Guide for Testers and Agile Teams","2009","Lisa Crispin, Janet Gregory","0.00","https://images-na.ssl-images-amazon.com/images/I/51EoELYYgaL._SX376_BO1,204,203,200_.jpg","https://www.amazon.com/Agile-Testing-Practical-Guide-Testers/dp/0321534468","","","Software Engineering","ALM",""
"Beyond the Lean Revolution","2011","Deborah Nightingale, Jayakanth Srinivasan ","0.00","https://images-na.ssl-images-amazon.com/images/I/410lGfqIhrL._SX329_BO1,204,203,200_.jpg","https://www.amazon.com/Beyond-Lean-Revolution-Sustainable-Transformation/dp/0814417094","","","Software Engineering","ALM",""
"Collaborative Enterprise Architecture","2012","Stefan Bente","0.00","https://images-na.ssl-images-amazon.com/images/I/51hNe7yvQtL._SX404_BO1,204,203,200_.jpg","https://www.amazon.com.au/Collaborative-Enterprise-Architecture-Stefan-Bente/dp/0124159346","","","Software Engineering","Architecture",""
"Continuous Delivery and DevOps: A Quickstart guide","2012","Paul Swartout","0.00","https://images-na.ssl-images-amazon.com/images/I/5136ij9jEnL._SX404_BO1,204,203,200_.jpg","https://www.amazon.com/Continuous-Delivery-DevOps-Quickstart-guide/dp/1849693684","","","Software Engineering","ALM",""
"Continuous Delivery","2010","Jez Humble,‎ David Farley","0.00","https://images-na.ssl-images-amazon.com/images/I/51NbiDn81NL._SX385_BO1,204,203,200_.jpg","https://www.amazon.com.au/Continuous-Delivery-Reliable-Deployment-Automation/dp/0321601912","","","Software Engineering","ALM",""
"Continuous Integration","2007","Paul M. Duvall,‎ Steve Matyas,‎ Andrew Glover","0.00","https://images-na.ssl-images-amazon.com/images/I/510nbmNIelL._SX377_BO1,204,203,200_.jpg","https://www.amazon.com.au/Continuous-Integration-Paul-M-Duvall/dp/0321336380","","","Software Engineering","ALM",""
"DevOps Troubleshooting: Linux Server Best Practices","2012","Kyle Rankin","0.00","https://images-fe.ssl-images-amazon.com/images/I/51RdMrou2NL.jpg","https://www.amazon.com.au/DevOps-Troubleshooting-Linux-Server-Practices-ebook/dp/B00A4G7M06","","","Software Engineering","ALM",""
"Experiences of Test Automation","2012","Dorothy Graham, Mark Fewster","0.00","https://images-na.ssl-images-amazon.com/images/I/51DxPL945eL._SX382_BO1,204,203,200_.jpg","https://www.amazon.com/Experiences-Test-Automation-Studies-Software/dp/0321754069","","","Software Engineering","ALM",""
"Instant Penetration Testing: Setting Up a Test Lab How-to","2013","Vyacheslav Fadyushin","0.00","https://images-fe.ssl-images-amazon.com/images/I/41jD-lSDxbL.jpg","https://www.amazon.com.au/Instant-Penetration-Testing-Setting-How-ebook/dp/B00BOL8KJC","","","Software Engineering","ALM",""
"Kanban in Action","2014","Marcus Hammarberg, Joakim Sunden ","0.00","https://images-na.ssl-images-amazon.com/images/I/41OjjEVnreL._SX397_BO1,204,203,200_.jpg","https://www.amazon.com/Kanban-Action-Marcus-Hammarberg/dp/1617291056","","","Software Engineering","ALM",""
"Kanban","2010","David J. Anderson","0.00","https://images-na.ssl-images-amazon.com/images/I/51lWg--m5rL._SX404_BO1,204,203,200_.jpg","https://www.amazon.com.au/Kanban-David-J-Anderson/dp/0984521402","","","Software Engineering","ALM",""
"Lean-Agile Acceptance Test-Driven Development","2011","Ken Pugh","0.00","https://images-na.ssl-images-amazon.com/images/I/41LNqoKVSXL._SX404_BO1,204,203,200_.jpg","https://www.amazon.com/Lean-Agile-Acceptance-Test-Driven-Development-Collaboration/dp/0321714083","","","Software Engineering","ALM",""
"Learning Agile: Understanding Scrum, XP, Lean, and Kanban","2013","Andrew Stellman, Jennifer Greene","0.00","https://images-na.ssl-images-amazon.com/images/I/517SOeF4eXL._SX379_BO1,204,203,200_.jpg","https://www.amazon.com/Learning-Agile-Understanding-Scrum-Kanban/dp/1449331920","","","Software Engineering","ALM",""
"Pro Data Backup and Recovery","2011","Steven Nelson","0.00","https://images-na.ssl-images-amazon.com/images/I/518hwasUJVL._SX376_BO1,204,203,200_.jpg","https://www.amazon.com/Data-Backup-Recovery-Steven-Nelson/dp/1430226625","","","Software Engineering","ALM",""
"Specification by Example","2011","Gojko Adzic","0.00","https://images-na.ssl-images-amazon.com/images/I/51aeT03KEdL._SX403_BO1,204,203,200_.jpg","https://www.amazon.com/Specification-Example-Successful-Deliver-Software/dp/1617290084","","","Software Engineering","ALM",""
"The Cucumber Book","2012","Matt Wynne,‎ Aslak Hellesoy","0.00","https://images-na.ssl-images-amazon.com/images/I/51dKVQPJolL._SX415_BO1,204,203,200_.jpg","https://www.amazon.com.au/Cucumber-Book-Matt-Wynne/dp/1934356808","","","Software Engineering","ALM",""
"The Elements of Scrum","2011","Chris Sims,‎ Hillary Louise Johnson","0.00","https://images-na.ssl-images-amazon.com/images/I/41aevQHffWL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com.au/Elements-Scrum-Chris-Sims/dp/0982866917","","","Software Engineering","ALM",""
"Understanding the Lean Enterprise","2016","Andrea Chiarini, Pauline Found, Nicholas Rich ","0.00","https://images-na.ssl-images-amazon.com/images/I/41bH1-DittL._SX330_BO1,204,203,200_.jpg","https://www.amazon.com/Understanding-Lean-Enterprise-Methodologies-Organization/dp/3319199943","","","Software Engineering","ALM",""
"User Stories Applied: For Agile Software Development","2004","Mike Cohn","0.00","https://images-na.ssl-images-amazon.com/images/I/51lh9U%2BMtOL._SX376_BO1,204,203,200_.jpg","https://www.amazon.com/User-Stories-Applied-Software-Development/dp/0321205685","","","Software Engineering","ALM",""
"Android Design Patterns","2013","Greg Nudelman","0.00","https://images-na.ssl-images-amazon.com/images/I/51jEpZNDZyL._SX394_BO1,204,203,200_.jpg","https://www.amazon.com/Android-Design-Patterns-Interaction-Developers/dp/1118394151","","","Software Engineering","Architecture",""
"Building Microservices","2015","Sam Newman","0.00","https://images-na.ssl-images-amazon.com/images/I/51m85J4Zi9L._SX378_BO1,204,203,200_.jpg","https://www.amazon.com.au/Building-Microservices-Sam-Newman/dp/1491950358","","","Software Engineering","Architecture",""
"Common Design Patterns for Symbian OS","2008","Adrian J. Issott","0.00","https://images-na.ssl-images-amazon.com/images/I/51KuTp9zdhL._SX394_BO1,204,203,200_.jpg","https://www.amazon.com/Common-Design-Patterns-Symbian-Foundations/dp/0470516356","","","Software Engineering","Architecture",""
"Elemental Design Patterns","2012","Jason McC. Smith","0.00","https://images-na.ssl-images-amazon.com/images/I/51aruSRj%2BLL._SX384_BO1,204,203,200_.jpg","https://www.amazon.com.au/Elemental-Design-Patterns-Jason-Smith/dp/0321711920","","","Software Engineering","Architecture",""
"Microsoft® .NET: Architecting Applications for the Enterprise","2008","Andrea Saltarello, Dino Esposito","0.00","https://images-na.ssl-images-amazon.com/images/I/51tV%2BduL4-L._SX405_BO1,204,203,200_.jpg","https://www.amazon.com/Microsoft%C2%AE-NET-Architecting-Applications-Enterprise/dp/073562609X","","","Software Engineering","Architecture",""
"Object-Oriented Analysis and Design for Information Systems","2014","Raul Sidnei Wazlawick","0.00","https://images-na.ssl-images-amazon.com/images/I/61fiF0QmHvL._SX403_BO1,204,203,200_.jpg","https://www.amazon.com/Object-Oriented-Analysis-Design-Information-Systems/dp/0124186734","","","Software Engineering","Architecture",""
"Object-Oriented Analysis and Design with Applications","2007","Grady Booch, Robert A. Maksimchuk, Michael W. Engle, Bobbi J. Young, Jim Conallen, Kelli A. Houston","0.00","https://images-na.ssl-images-amazon.com/images/I/51rhU%2BItEwL._SX375_BO1,204,203,200_.jpg","https://www.amazon.com/Object-Oriented-Analysis-Design-Applications-3rd/dp/020189551X","","","Software Engineering","Architecture",""
"Pattern Oriented Software Architecture Volume 5: On Patterns and Pattern Languages Volume 5","2007","Frank, Henney, Kevin, Schmidt, Douglas C. Buschmann","0.00","https://images-na.ssl-images-amazon.com/images/I/410FM5dsvFL._SX388_BO1,204,203,200_.jpg","https://www.amazon.com/Pattern-Oriented-Software-Architecture-Languages/dp/B011DBHKAM","","","Software Engineering","Architecture",""
"TypeScript Design Patterns","2016","Vilic Vane","0.00","https://images-na.ssl-images-amazon.com/images/I/5112VLSQQrL._SX419_BO1,204,203,200_.jpg","https://www.amazon.com/TypeScript-Design-Patterns-Vilic-Vane-ebook/dp/B01BSTEDI6","","","Software Engineering","Architecture",""
"Web Services, Service-Oriented Architectures, and Cloud Computing","2013","Douglas K. Barry, David Dick (Contributor)","0.00","https://images-na.ssl-images-amazon.com/images/I/510uzS2rfHL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Services-Service-Oriented-Architectures-Computing-Second/dp/0123983576","","","Software Engineering","Architecture",""
"Advances in Mobile Cloud Computing Systems","2015","F. Richard Yu, Victor Leung","0.00","https://images-na.ssl-images-amazon.com/images/I/51PZVYKyAdL._SX328_BO1,204,203,200_.jpg","https://www.amazon.com/Advances-Mobile-Cloud-Computing-Systems/dp/1498715095","","","Software Engineering","Cloud Computing",""
"Cloud Architecture Patterns: Using Microsoft Azure","2012","Bill Wilder","0.00","https://images-na.ssl-images-amazon.com/images/I/413c-GZAMZL._SX372_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Architecture-Patterns-Using-Microsoft/dp/1449319777","","","Software Engineering","Cloud Computing",""
"Cloud Computing and ROI","2014","Sanjay Mohapatra, Laxmikant Lokhande","0.00","https://images-na.ssl-images-amazon.com/images/I/41tb9TkkgyL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Computing-ROI-Management-Professionals/dp/3319086626","","","Software Engineering","Cloud Computing",""
"Cloud Computing: Automating the Virtualized Data Center ","2011","Venkata Josyula, Malcolm Orr, Greg Page","0.00","https://images-na.ssl-images-amazon.com/images/I/41xJVogztdL._SX402_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Computing-Automating-Virtualized-Networking/dp/1587204347","","","Software Engineering","Cloud Computing",""
"Cloud Computing Patterns: Fundamentals to Design, Build, and Manage Cloud Applications","2014","Christoph Fehling, Frank Leymann, Ralph Retter, Walter Schupeck, Peter Arbitter","0.00","https://images-na.ssl-images-amazon.com/images/I/4124esUdZPL._SX330_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Computing-Patterns-Fundamentals-Applications/dp/3709115671","","","Software Engineering","Cloud Computing",""
"Cloud Computing: Principles and Paradigms","2011","Rajkumar Buyya,‎ James Broberg,‎ Andrzej M. Goscinski","0.00","https://images-na.ssl-images-amazon.com/images/I/516wYQEJspL._SX337_BO1,204,203,200_.jpg","https://www.amazon.com.au/Cloud-Computing-Principles-Rajkumar-Buyya/dp/0470887990","","","Software Engineering","Cloud Computing",""
"Cloud Computing: Principles, Systems and Applications","2010","Nikos Antonopoulos, Lee Gillam ","0.00","https://images-na.ssl-images-amazon.com/images/I/51D-N2Bu5vL._SX305_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Computing-Principles-Applications-Communications/dp/1849962405","","","Software Engineering","Cloud Computing",""
"Cloud Computing with e-Science Applications","2015","Olivier Terzo, Lorenzo Mossucca ","0.00","https://images-na.ssl-images-amazon.com/images/I/51tvCm%2BgyEL._SX302_BO1,204,203,200_.jpg","https://www.amazon.com/Cloud-Computing-Science-Applications-Olivier/dp/1466591153","","","Software Engineering","Cloud Computing",""
"Essentials of Cloud Computing","2014","K. Chandrasekaran","0.00","https://images-na.ssl-images-amazon.com/images/I/51l-MoCD79L._SX329_BO1,204,203,200_.jpg","https://www.amazon.com/Essentials-Cloud-Computing-Chandrasekaran-2014-12-05/dp/B01FIZ6XHU","","","Software Engineering","Cloud Computing",""
"Executive's Guide to Cloud Computing","2010","Eric A. Marks, Bob Lozano","0.00","https://images-na.ssl-images-amazon.com/images/I/41W19TtPw5L._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Executives-Guide-Cloud-Computing-Marks/dp/0470521724","","","Software Engineering","Cloud Computing",""
"Microservices, IoT and Azure","2015","Bob Familiar","0.00","https://images-na.ssl-images-amazon.com/images/I/41XKjjOsyAL._SX327_BO1,204,203,200_.jpg","https://www.amazon.com/Microservices-IoT-Azure-Microservice-Architecture/dp/1484212762","","","Software Engineering","Cloud Computing",""
"Mobile Cloud Computing: Architectures, Algorithms and Applications","2015","Debashis De","0.00","https://images-na.ssl-images-amazon.com/images/I/41SslJEgBsL._SX352_BO1,204,203,200_.jpg","https://www.amazon.com/Mobile-Cloud-Computing-Architectures-Applications/dp/1482242834","","","Software Engineering","Cloud Computing",""
"R for Cloud Computing: An Approach for Data Scientists","2014","A Ohri","0.00","https://images-na.ssl-images-amazon.com/images/I/415Q4ONkjoL._SX327_BO1,204,203,200_.jpg","https://www.amazon.com.au/Cloud-Computing-Approach-Data-Scientists/dp/1493917013","","","Software Engineering","Cloud Computing",""
"Securing the Cloud: Cloud Computer Security Techniques and Tactics","2011","Vic (J.R.) Winkler","0.00","https://images-na.ssl-images-amazon.com/images/I/41tox2pgERL._SX401_BO1,204,203,200_.jpg","https://www.amazon.com/Securing-Cloud-Computer-Security-Techniques/dp/1597495921","","","Software Engineering","Cloud Computing",""
"Program Logics for Certified Compilers","2014"," Andrew W. Appel","0.00","https://images-na.ssl-images-amazon.com/images/I/51TLKPwae%2BL._SX312_BO1,204,203,200_.jpg","https://www.amazon.com/Program-Logics-Certified-Compilers-Andrew/dp/110704801X","","","Software Engineering","Compiler",""
"Database Design and Relational Theory: Normal Forms and All That Jazz","2012","C. J. Date","0.00","https://images-na.ssl-images-amazon.com/images/I/51Id8RAkHsL._SX377_BO1,204,203,200_.jpg","https://www.amazon.com/Database-Design-Relational-Theory-Normal/dp/1449328016","","","Software Engineering","Database",""
"Database Modeling and Design","2011","Toby J. Teorey, Sam S. Lightstone, Tom Nadeau, H.V. Jagadish","0.00","https://images-na.ssl-images-amazon.com/images/I/51rQSMnTPTL._SX404_BO1,204,203,200_.jpg","https://www.amazon.com/Database-Modeling-Design-Fifth-Management/dp/0123820200","","","Software Engineering","Database",""
"Database Processing","2011","David M. Kroenke, David Auer","0.00","https://images-na.ssl-images-amazon.com/images/I/41yhi%2B2H3jL._SX391_BO1,204,203,200_.jpg","https://www.amazon.com/Database-Processing-Kroenke-David-Hardcover/dp/B011DBC7X2","","","Software Engineering","Database",""
"Principles of Distributed Database Systems","2011","M. Tamer Özsu,‎ Patrick Valduriez","0.00","https://images-fe.ssl-images-amazon.com/images/I/415P2K-bzbL.jpg","https://www.amazon.com.au/Principles-Distributed-Database-Systems-Tamer-ebook/dp/B00DESYN0I","","","Software Engineering","Database",""
"Beginning Ubuntu for Windows and Mac Users","2015","Nathan Haines","0.00","https://images-na.ssl-images-amazon.com/images/I/51sPzACr8KL._SX348_BO1,204,203,200_.jpg","https://www.amazon.com/Beginning-Ubuntu-Windows-Mac-Users/dp/1484206096","","","Software Engineering","Operating System",""
"Linux All-in-One For Dummies","2014","Emmett Dulaney","0.00","https://images-na.ssl-images-amazon.com/images/I/51T1EdCHGeL._SX395_BO1,204,203,200_.jpg","https://www.amazon.com/Linux-All-Dummies-Emmett-Dulaney/dp/0470770198","","","Software Engineering","Operating System",""
"Linux with Operating System Concepts","2014","Richard Fox","0.00","https://images-na.ssl-images-amazon.com/images/I/51TnsMk-aGL._SX348_BO1,204,203,200_.jpg","https://www.amazon.com/Linux-Operating-System-Concepts-Richard/dp/1482235897","","","Software Engineering","Operating System",""
"Advances in Software Engineering: International Conference","2011","Haeng-kon Kim, Muhammad Khurram Khan, Akingbehin Kiumi, Wai-chi Fang, Dominik Ślęzak","0.00","https://images-na.ssl-images-amazon.com/images/I/41Fpa5oAKAL._SX327_BO1,204,203,200_.jpg","https://www.amazon.com/Advances-Software-Engineering-International-Information/dp/3642175775","","","Software Engineering","General",""
